Date Inspected,Date Completed,Cable Company ,Type Area Inspected,Street Name,Street Type,City,Intersection,Violation,Alert,Resident Generated,In-Field Violations,Site Survey,Re-Inspection,Re-Inspection Date,Violation Type
09/28/2010,10/24/2010,Comcast,UG,Chadburn,Pl,Montgomery Village,,1,0,0,1,0,1,05/04/2011,Drop
09/28/2010,10/24/2010,Comcast,UG,Chadburn,Pl,Montgomery Village,,1,0,0,1,0,1,05/04/2011,Drop
09/28/2010,10/24/2010,Comcast,UG,Chadburn,Pl,Montgomery Village,,1,0,0,1,0,1,05/04/2011,Drop
09/28/2010,10/24/2010,Comcast,UG,Chadburn,Pl,Montgomery Village,,1,0,0,1,0,1,09/26/2011,Drop
09/28/2010,10/24/2010,Comcast,UG,Scenery,Dr,Germantown,Sceptre Ridge Ter,1,0,0,1,0,0,,Equipment
09/28/2010,10/24/2010,Comcast,UG,Coral Grove,Ter,Germantown,,1,0,0,1,0,0,,Equipment
09/28/2010,11/01/2010,Comcast,Aerial,Bucknell,Dr,Wheaton,,1,0,0,1,0,0,,Broken Lashing
09/28/2010,10/25/2010,Comcast,UG,Bucknell,Dr,Wheaton,,1,0,0,0,0,0,,Equipment
09/28/2010,11/01/2010,Comcast,Aerial,Amherst,Av,Wheaton,,1,0,0,0,0,0,,Broken Lashing
09/28/2010,10/29/2010,Comcast,UG,Wilcox,Ct,Wheaton,,1,0,0,0,0,0,,Drop
09/28/2010,10/26/2010,Comcast,UG,Lakenheath,,Potomac,,1,0,0,1,0,1,04/13/2011,Lines
09/29/2010,10/25/2010,Comcast,Aerial,Darnestown,Rd,North Potomac,Treworthy Rd,1,0,0,1,0,1,04/06/2011,Other
09/29/2010,10/25/2010,Comcast,Aerial,Darnestown,Rd,North Potomac,Treworthy Rd,1,0,0,1,0,1,04/06/2011,Other
09/29/2010,10/25/2010,Comcast,Aerial,Darnestown,Rd,North Potomac,Treworthy Rd,1,0,0,1,0,1,04/06/2011,Other
09/29/2010,10/26/2010,Comcast,UG,Sterling,Ter,Potomac,,1,0,0,1,0,0,,Equipment
09/29/2010,10/05/2010,Comcast,UG,Tumeric,Ct,Germantown,,1,0,0,1,0,1,03/30/2011,Equipment
09/29/2010,10/25/2010,Comcast,UG,Sesame Seed,Ct,Germantown,,1,0,1,0,0,1,03/24/2011,Drop
09/29/2010,10/25/2010,Comcast,UG,Sesame Seed,Ct,Germantown,,1,0,1,0,0,1,03/24/2011,Drop
09/29/2010,10/25/2010,Comcast,UG,Pumpkin Seed,Ct,Germantown,,1,0,0,1,0,1,01/25/2012,Equipment
09/29/2010,10/25/2010,Comcast,UG,Pumpkin Seed,Ct,Germantown,,1,0,0,1,0,1,01/25/2012,Other
09/29/2010,10/25/2010,Comcast,UG,Pumpkin Seed,Ct,Germantown,,1,0,0,1,0,1,01/25/2012,Drop
09/29/2010,10/25/2010,Comcast,UG,Bay Leaf,Way,Germantown,,1,0,0,1,0,1,04/19/2011,Equipment
09/29/2010,10/25/2010,Comcast,UG,Bay Leaf,Way,Germantown,,1,0,0,1,0,0,,Drop
09/29/2010,10/25/2010,Comcast,UG,Bay Leaf,Way,Germantown,,1,0,0,1,0,0,,Equipment
09/29/2010,10/25/2010,Comcast,UG,Bay Leaf,Way,Germantown,,1,0,0,1,0,0,,Other
09/29/2010,10/28/2010,Verizon,UG,Bay Leaf,Way,Germantown,,1,0,0,1,0,1,12/07/2010,Equipment
09/29/2010,10/25/2010,Comcast,UG,Bay Leaf,Way,Germantown,,1,0,0,1,0,0,,Equipment
09/29/2010,10/28/2010,Verizon,UG,Bay Leaf,Way,Germantown,,1,0,0,1,0,1,12/07/2010,Equipment
09/29/2010,10/25/2010,Comcast,UG,Bay Leaf,Way,Germantown,,1,0,0,1,0,1,04/19/2011,Drop
09/29/2010,10/25/2010,Comcast,UG,Sesame Seed,Ct,Germantown,,1,0,0,1,0,1,03/24/2011,Lines
09/29/2010,10/28/2010,Verizon,Aerial/UG,Clopper,Rd,Germantown,Cinnamon Dr,1,0,0,1,0,1,12/07/2010,Lines
09/29/2010,10/26/2010,Comcast,Aerial/UG,Gates Head,Cir,Germantown,,1,0,0,1,0,1,09/28/2011,Lines
09/29/2010,10/26/2010,Comcast,UG,Mistwood,Dr,Potomac,,1,0,1,0,0,0,,Drop
09/29/2010,10/26/2010,Comcast,UG,Fallsmead,Dr,Potomac,,1,0,0,0,0,0,,Equipment
09/29/2010,10/26/2010,Comcast,UG,Paddock,Ln,Potomac,,1,0,1,0,0,0,,Drop
09/29/2010,10/27/2010,Comcast,UG,Monona,Ter,Rockville,,1,0,1,0,0,0,,Drop
09/29/2010,10/27/2010,Comcast,UG,Monona,Dr,Rockville,,1,0,0,1,0,0,,Equipment
09/29/2010,10/27/2010,Comcast,UG,Titonka,Way,Rockville,,1,0,0,0,0,0,,Drop
09/29/2010,10/27/2010,Comcast,UG,Indianola,Dr,Rockville,,1,0,0,0,0,0,,Equipment
09/29/2010,12/30/2010,RCN,Aerial,Chestnut,St,Bethesda,,1,0,0,0,0,1,10/11/2011,Drop
09/29/2010,10/29/2010,Comcast,Aerial,Kentsbury,Dr,Bethesda,,1,0,0,0,0,0,,Drop
09/29/2010,12/30/2010,RCN,Aerial,Kentsbury,Dr,Bethesda,,1,0,0,0,0,0,,Drop
09/29/2010,10/29/2010,Verizon,Aerial,Kentsbury,Dr,Bethesda,,1,0,0,0,0,1,12/21/2010,Drop
09/29/2010,12/30/2010,RCN,Aerial,Sleaford,Rd,Bethesda,,1,0,0,0,0,0,,Drop
09/29/2010,10/29/2010,Comcast,Aerial,Sleaford,Rd,Bethesda,,1,0,0,0,0,0,,Drop
09/30/2010,11/01/2010,Comcast,Aerial,Goldsboro,Rd,Bethesda,,1,0,0,1,0,1,11/14/2011,Broken Lashing
09/30/2010,09/11/2011,Comcast,Aerial,Bent Branch,Rd,Bethesda,,1,0,0,1,0,0,,Other
09/30/2010,11/01/2010,Comcast,Aerial,Mohican,Rd,Bethesda,,1,0,0,1,0,0,,Other
09/30/2010,10/26/2010,Comcast,Aerial/UG,Bradley,Blvd,Potomac,Kendale Rd,1,0,0,1,0,0,,Lines
09/30/2010,10/26/2010,Comcast,UG,West Buckspark,Ln,Potomac,,1,0,0,1,0,0,,Equipment
10/01/2010,10/27/2010,Comcast,Aerial,Lund,Pl,Kensington,,1,0,0,1,0,0,,Drop
10/01/2010,10/27/2010,Comcast,Aerial,Lund,Pl,Kensington,,1,0,0,1,0,0,,Drop
10/01/2010,10/26/2010,Comcast,UG,Anndyke,Way,Germantown,,1,0,0,1,0,1,04/05/2012,Lines
10/01/2010,10/26/2010,Comcast,UG,Bambi,Ct,Gaithersburg,,1,0,0,1,0,1,06/16/2011,Drop
10/01/2010,10/28/2010,Verizon,UG,Bambi,Ct,Gaithersburg,,1,0,0,1,0,1,12/15/2010,Construction
10/01/2010,10/26/2010,Comcast,UG,Longdraft,Dr,Gaithersburg,,1,0,0,1,0,1,06/02/2012,Lines
10/01/2010,10/26/2010,Comcast,Aerial,Longdraft,Rd,Gaithersburg,,1,0,0,1,0,1,06/02/2012,Lines
10/01/2010,09/11/2011,Comcast,UG,Nolan,Dr,Rockville,,1,0,0,1,0,0,,Construction
10/01/2010,10/25/2010,Comcast,UG,Climbing Ivy,Ct,Germantown,,1,0,0,1,0,0,,Lines
10/01/2010,10/25/2010,Comcast,UG,Pine Ridge,Ln,Germantown,,1,0,0,1,0,0,,Drop
10/01/2010,10/25/2010,Comcast,UG,Mustard Seed,Ct,Germantown,,1,0,0,1,0,1,01/18/2012,Drop
10/01/2010,10/25/2010,Comcast,UG,Mustard Seed,Ct,Germantown,,1,0,0,1,0,1,01/18/2012,Drop
10/01/2010,10/25/2010,Comcast,UG,Mustard Seed,Ct,Germantown,,1,0,0,1,0,1,01/18/2012,Drop
10/05/2010,10/29/2010,Comcast,UG,Excaliber,Way,Olney,,1,0,1,0,0,1,03/23/2011,Drop
10/05/2010,10/27/2010,Comcast,UG,Bruton Parish,Way,Silver Spring,,1,0,0,1,0,0,,Drop
10/05/2010,10/27/2010,Comcast,UG,Bruton Parish,Way,Silver Spring,,1,0,0,1,0,0,,Drop
10/05/2010,07/14/2011,Comcast,UG,Bruton Parish,Way,Silver Spring,,1,0,0,1,0,0,,Drop
10/05/2010,10/29/2010,Verizon,UG,Bruton Parish,Way,Silver Spring,,1,0,0,1,0,1,12/21/2010,Drop
10/05/2010,10/25/2010,Comcast,UG,Bruton Parish,Way,Silver Spring,,1,0,0,1,0,0,,Drop
10/05/2010,10/27/2010,Comcast,UG,Bruton Parish,Way,Silver Spring,,1,0,0,1,0,0,,Drop
10/05/2010,07/14/2011,Comcast,UG,Bruton Parish,Way,Silver Spring,,1,0,0,1,0,0,,Drop
10/05/2010,10/29/2010,Verizon,Aerial,Dustin,Rd,Silver Spring,,1,0,0,1,0,1,12/21/2010,Drop
10/05/2010,10/29/2010,Comcast,Aerial,Dustin,Rd,Burtonsville,,1,0,0,1,0,0,,Drop
10/05/2010,11/02/2010,Verizon,UG,Dustin,Rd,Burtonsville,,1,0,0,1,0,0,,Drop
10/05/2010,10/28/2010,Comcast,UG,Crofton Hill,Ct,Rockville,,1,0,0,1,0,0,,Equipment
10/05/2010,10/28/2010,Comcast,UG,Crofton Hill,Ct,Rockville,,1,0,0,1,0,0,,Drop
10/05/2010,10/28/2010,Comcast,UG,Flints Grove,Dr,North Potomac,,1,0,0,1,0,1,07/15/2011,Drop
10/05/2010,10/28/2010,Comcast,UG,Flints Grove,Dr,North Potomac,,1,0,0,1,0,1,07/15/2011,Drop
10/05/2010,10/28/2010,Comcast,UG,Flints Grove,Dr,North Potomac,,1,0,0,1,0,1,07/15/2011,Equipment
10/05/2010,10/28/2010,Comcast,UG,Flints Grove,Dr,North Potomac,,1,0,0,1,0,1,07/15/2011,Drop
10/05/2010,11/02/2010,Comcast,Aerial,Warfield,Rd,Gaithersburg,,1,0,0,1,0,1,10/03/2011,Broken Lashing
10/05/2010,11/02/2010,Comcast,Aerial/UG,Warfield,Rd,Gaithersburg,,1,0,0,1,0,1,10/03/2011,Drop
10/05/2010,11/01/2010,Comcast,Aerial/UG,Warfield,Rd,Gaithersburg,,1,0,0,1,0,0,,Drop
10/05/2010,11/02/2010,Comcast,Aerial/UG,Warfield,Rd,Gaithersburg,Pole 1598 2 poles East of Miracle Dr.,0,0,0,0,0,0,,Construction
10/05/2010,11/02/2010,Comcast,Aerial/UG,Warfield,Rd,Gaithersburg,,1,0,0,1,0,1,06/08/2011,Drop
10/05/2010,11/02/2010,Verizon,UG,Warfield,Rd,Gaithersburg,,1,0,0,1,0,1,06/08/2011,Construction
10/05/2010,11/02/2010,Comcast,Aerial/UG,Warfield,Rd,Gaithersburg,,1,0,0,1,0,0,,Drop
10/05/2010,10/28/2010,Comcast,UG,Reed Farm,Way,North Potomac,,1,0,0,1,0,0,,Drop
10/05/2010,10/28/2010,Comcast,UG,Overgate,Pl,North Potomac,,1,0,0,1,0,0,,Equipment
10/05/2010,10/28/2010,Comcast,UG,Rich Branch,Dr,North Potomac,,1,0,0,1,0,0,,Drop
10/05/2010,10/28/2010,Comcast,UG,Rich Branch,Ct,North Potomac,,1,0,0,1,0,0,,Drop
10/07/2010,10/29/2010,Comcast,UG,Steuben,Way,Silver Spring,,1,0,1,0,0,0,,Restoration
10/07/2010,11/01/2010,Comcast,Aerial,Edelblut,Dr,Silver Spring,,0,1,1,0,0,0,,Lines
10/07/2010,10/29/2010,Verizon,Aerial,Edelblut,Dr,Silver Spring,,0,1,1,0,0,1,12/21/2010,Lines
10/06/2010,10/29/2010,Verizon,UG,Surrywood,Ln,Bethesda,,1,0,1,0,0,0,,Drop
10/06/2010,10/28/2010,Comcast,UG,Surrywood,Ln,Bethesda,,1,0,0,1,0,0,,Drop
10/06/2010,10/28/2010,Comcast,UG,Surrywood,Ln,Bethesda,,1,0,0,1,0,0,,Drop
10/06/2010,10/28/2010,Comcast,UG,Surrywood,Ln,Bethesda,,1,0,0,1,0,0,,Drop
10/06/2010,10/29/2010,Verizon,UG,Surrywood,Ln,Bethesda,,1,0,0,1,0,0,,Drop
10/06/2010,10/28/2010,Comcast,UG,Surrywood,Ln,Bethesda,,1,0,0,1,0,0,,Drop
10/06/2010,10/28/2010,Comcast,UG,Surrywood,Ln,Bethesda,,1,0,0,1,0,0,,Drop
10/06/2010,10/29/2010,Verizon,UG,Surrywood,Ln,Bethesda,,1,0,0,0,0,0,,Drop
10/06/2010,10/28/2010,Comcast,UG,Surrywood,Ln,Bethesda,,1,0,0,1,0,0,,Drop
10/06/2010,06/20/2012,Verizon,UG,Bauer,Dr,Rockville,,1,0,1,0,0,0,,Other
10/06/2010,10/27/2010,Comcast,UG,Burnside,Dr,Rockville,,1,0,0,1,0,0,,Drop
10/06/2010,10/27/2010,Comcast,UG,Burnside,Dr,Rockville,,1,0,0,1,0,0,,Drop
10/06/2010,10/29/2010,Comcast,Aerial,River,Rd,Potomac,,1,0,0,0,0,1,04/13/2011,Drop
10/07/2010,11/01/2010,Comcast,Aerial,Burnt Mills,Av,Silver Spring,Lockwood Dr,1,0,0,1,0,0,,Broken Lashing
10/07/2010,11/01/2010,Comcast,Aerial,Burnt Mills,Av,Silver Spring,,1,0,0,0,0,0,,Broken Lashing
10/07/2010,11/01/2010,Comcast,Aerial,Burnt Mills,Av,Silver Spring,,1,0,0,0,0,0,,Broken Lashing
10/07/2010,11/01/2010,Comcast,Aerial,Harper,Av,Silver Spring,,1,0,0,0,0,0,,Broken Lashing
10/07/2010,11/01/2010,Comcast,Aerial,Harper,Av,Silver Spring,,1,0,0,0,0,0,,Other
10/07/2010,12/21/2010,Verizon,Aerial,Harper,Av,Silver Spring,,1,0,0,0,0,0,,Other
10/11/2010,10/27/2010,Comcast,UG,Travis,Av,Germantown,between Watkins Mill and Travis Ln,1,0,0,0,0,0,,Lines
10/11/2010,06/28/2011,RCN,UG,Garth,Ter,Gaithersburg,,1,0,0,0,0,0,,Equipment
10/11/2010,10/26/2010,Comcast,UG,Garth,Ter,Gaithersburg,,1,0,0,1,0,1,04/04/2012,Equipment
10/11/2010,10/26/2010,Comcast,UG,Garth,Ter,Gaithersburg,,1,0,0,0,0,1,04/04/2012,Drop
10/11/2010,10/26/2010,Comcast,UG,Garth,Ter,Gaithersburg,,1,0,0,1,0,1,04/04/2012,Drop
10/11/2010,10/26/2010,Comcast,UG,Garth,Ter,Gaithersburg,,1,0,0,1,0,1,04/04/2012,Equipment
10/11/2010,06/28/2011,RCN,UG,Travis,Ln,Gaithersburg,,1,0,0,1,0,0,,Equipment
10/11/2010,10/27/2010,Comcast,UG,Travis,Ln,Gaithersburg,,1,0,0,1,0,0,,Drop
10/11/2010,06/28/2011,RCN,UG,Travis,Ln,Gaithersburg,,1,0,0,1,0,0,,Equipment
10/11/2010,10/27/2010,Comcast,UG,Travis,Ln,Gaithersburg,,1,0,0,1,0,0,,Drop
10/11/2010,06/28/2011,RCN,UG,Travis,Ln,Gaithersburg,,1,0,0,1,0,0,,Drop
10/11/2010,10/27/2010,Comcast,UG,Travis,Ln,Gaithersburg,,1,0,0,1,0,0,,Drop
10/11/2010,10/27/2010,Comcast,UG,Travis,Ln,Gaithersburg,,1,0,0,1,0,0,,Drop
10/11/2010,10/26/2010,Comcast,UG,Tumeric,Ct,Gaithersburg,,1,0,0,1,0,1,03/30/2011,Drop
10/11/2010,10/26/2010,Comcast,UG,Tumeric,Ct,Germantown,,1,0,0,1,0,1,03/30/2011,Drop
10/11/2010,10/26/2010,Comcast,UG,Tumeric,Ct,Germantown,,1,0,0,1,0,1,03/30/2011,Drop
10/11/2010,10/26/2010,Comcast,UG,Demitrias,Way,Germantown,,1,0,0,1,0,1,01/13/2012,Drop
10/11/2010,10/26/2010,Comcast,UG,Demetrias,Way,Germantown,,1,0,0,1,0,1,01/13/2012,Drop
10/11/2010,10/26/2010,Comcast,UG,Demetrias,Way,Germantown,,1,0,0,1,0,1,01/13/2012,Drop
10/11/2010,10/26/2010,Comcast,UG,Demetrias,Way,Germantown,,1,0,0,1,0,1,07/28/2011,Lines
10/11/2010,10/26/2010,Comcast,UG,Demetrias,Way,Germantown,,1,0,0,1,0,1,01/13/2012,Equipment
10/11/2010,10/26/2010,Comcast,UG,Demetrias,Way,Germantown,,1,0,0,1,0,1,01/13/2012,Drop
10/11/2010,10/26/2010,Comcast,UG,Demetrias,Way,Germantown,,1,0,0,1,0,1,01/13/2012,Drop
10/11/2010,10/26/2010,Comcast,UG,Demetrias,Way,Germantown,,1,0,0,1,0,1,07/28/2011,Drop
10/11/2010,10/26/2010,Comcast,UG,Demetrias,Way,Germantown,,1,0,0,1,0,1,07/28/2011,Drop
10/11/2010,10/26/2010,Comcast,UG,Demetrias,Way,Germantown,,1,0,0,1,0,1,07/28/2011,Drop
10/11/2010,11/05/2010,Verizon,UG,Larentia,Way,Germantown,,1,0,0,1,0,1,01/17/2012,Drop
10/11/2010,10/26/2010,Comcast,UG,Larentia,Way,Germantown,,1,0,0,1,0,1,01/17/2012,Drop
10/11/2010,10/28/2010,Verizon,UG,Larentia,Way,Germantown,,1,0,0,1,0,1,12/07/2010,Drop
10/12/2010,10/29/2010,Comcast,UG,Crosswood,Dr,Burtonsville,,1,0,0,1,0,0,,Equipment
10/12/2010,10/29/2010,Comcast,UG,Crosswood,Ter,Burtonsville,,1,0,0,1,0,0,,Drop
10/12/2010,10/28/2010,Comcast,UG,Trippon,Ct,North Potomac,,1,0,0,1,0,0,,Drop
10/12/2010,11/02/2010,Verizon,UG,Dufief Mill,Rd,North Potomac,,1,0,0,1,0,1,05/11/2011,Drop
10/12/2010,10/28/2010,Comcast,Aerial/UG,Dufief Mill,Rd,North Potomac,,1,0,0,1,0,1,05/11/2011,Other
10/14/2010,10/29/2010,Comcast,UG,Darnell,Dr,Olney,,1,0,1,0,0,0,,Restoration
10/13/2010,10/29/2010,Comcast,UG,Clover Hill,Ln,Olney,,1,0,0,1,0,1,08/11/2011,Equipment
10/13/2010,10/29/2010,Comcast,UG,Willow Grove,Rd,Olney,,1,0,0,0,0,1,08/11/2011,Other
10/13/2010,10/29/2010,Comcast,UG,Bel Pre,Rd,Silver Spring,,1,0,0,1,0,0,,Drop
10/13/2010,11/01/2010,Comcast,Aerial,Edelblut,,Silver Spring,,1,0,0,1,0,0,,Other
10/13/2010,09/28/2011,Comcast,Aerial,Lockwood,Dr,Silver Spring,,1,0,0,1,0,0,,Construction
10/14/2010,10/18/2010,Comcast,UG,Bell Vernon,Pl,Montgomery Village,,0,1,1,0,0,1,12/20/2010,Drop
10/15/2010,10/26/2010,Comcast,UG,Bent Creek,Ter,Germantown,,0,1,1,0,0,1,12/27/2011,Lines
10/14/2010,11/02/2010,Comcast,Aerial,Ridge,Rd,Damascus,,1,0,0,1,0,1,08/04/2011,Broken Lashing
10/14/2010,11/02/2010,Comcast,Aerial,Ridge,Rd,Damascus,,1,0,0,1,0,1,08/04/2011,Other
10/14/2010,11/02/2010,Comcast,Aerial,Ridge,Rd,Damascus,,1,0,0,0,0,1,04/26/2012,Other
10/14/2010,11/02/2010,Comcast,Aerial,Ridge,Rd,Damascus,,1,0,0,0,0,1,04/26/2012,Other
10/14/2010,11/02/2010,Comcast,Aerial,Tune,Av,Damascus,,1,0,0,0,0,1,12/17/2010,Broken Lashing
10/14/2010,11/02/2010,Comcast,Aerial/UG,Ridge,Rd,Damascus,,1,0,0,0,0,1,07/18/2011,Drop
10/14/2010,10/29/2010,Verizon,Aerial/UG,Ridge,Rd,Damascus,,1,0,0,0,0,1,12/10/2010,Drop
10/14/2010,10/26/2010,Comcast,UG,Bent Creek,Ter,Germantown,,1,0,1,0,0,1,12/27/2011,Drop
10/14/2010,10/26/2010,Comcast,UG,Bent Creek,Ter,Germantown,,1,0,1,0,0,1,12/27/2011,Drop
10/14/2010,10/26/2010,Comcast,UG,Cabana,Dr,Germantown,,1,0,1,0,0,1,12/27/2011,Drop
10/14/2010,11/02/2010,Verizon,Aerial/UG,Sunset,Dr,North Potomac,,1,0,0,0,0,1,06/06/2011,Drop
10/14/2010,10/26/2010,Comcast,Aerial/UG,Sunset,Dr,North Potomac,,1,0,0,0,0,1,06/06/2011,Drop
10/14/2010,10/26/2010,Comcast,Aerial,Cleveland,Dr,North Potomac,,1,0,0,0,0,1,11/28/2011,Lines
10/14/2010,10/27/2010,Comcast,Aerial/UG,Cleveland,Dr,North Potomac,,1,0,0,0,0,1,05/02/2012,Drop
10/14/2010,10/27/2010,Comcast,Aerial/UG,Cleveland,Dr,North Potomac,,1,0,0,0,0,1,06/06/2011,Drop
10/14/2010,11/02/2010,Verizon,Aerial,Cleveland,Dr,North Potomac,,1,0,0,0,0,1,06/06/2011,Drop
10/14/2010,11/01/2010,Comcast,Aerial,Cleveland,Dr,North Potomac,,1,0,0,0,0,1,06/06/2011,Broken Lashing
10/14/2010,11/01/2010,Comcast,Aerial,Cleveland,Dr,North Potomac,,1,0,0,0,0,1,11/28/2011,Broken Lashing
10/14/2010,10/27/2010,Comcast,Aerial/UG,Overlea,Dr,North Potomac,,1,0,0,0,0,1,04/06/2011,Drop
10/14/2010,11/02/2010,Verizon,Aerial/UG,Overlea,Dr,North Potomac,,1,0,0,0,0,1,04/06/2011,Drop
10/14/2010,10/27/2010,Comcast,UG,Circle,Dr,North Potomac,,1,0,0,0,0,1,04/26/2011,Drop
10/14/2010,11/01/2010,Comcast,Aerial,Circle,Dr,North Potomac,,1,0,0,0,0,1,04/26/2011,Other
10/14/2010,11/01/2010,Comcast,Aerial,Glen Mill,Rd,North Potomac,Boswell Ln,1,0,0,0,0,0,,Other
10/15/2010,11/02/2010,Comcast,UG,Grand Bel Pre,Rd,Rockville,,1,0,0,0,0,0,,Equipment
10/15/2010,06/28/2011,RCN,Aerial,Fairfax,Rd,Chevy Chase,,1,0,0,0,0,0,,Drop
10/15/2010,11/02/2010,Comcast,Aerial,Big Woods,Rd,Poolesville,,1,0,0,0,0,1,05/10/2011,Broken Lashing
10/18/2010,07/29/2011,Comcast,Aerial/UG,Oak,Dr,Damascus,,1,0,0,1,0,0,,Lines
10/18/2010,07/30/2011,Comcast,UG,Nickelby,Ct,Damascus,,1,0,0,1,0,1,08/22/2011,Equipment
10/18/2010,06/29/2011,Comcast,UG,Ginger,Ln,Germantown,,1,0,0,1,0,1,04/19/2011,Equipment
10/18/2010,06/29/2011,Comcast,UG,Ginger,Ln,Germantown,,1,0,0,1,0,1,04/19/2011,Drop
10/18/2010,06/29/2010,Comcast,UG,Ginger,Ln,Germantown,,1,0,0,1,0,0,,Drop
10/18/2010,06/29/2010,Comcast,UG,Ginger,Ln,Germantown,,1,0,0,1,0,0,,Drop
10/18/2010,06/29/2011,Comcast,UG,Ginger,Ln,Germantown,,1,0,0,1,0,0,,Drop
10/18/2010,06/29/2011,Comcast,UG,Ginger,Ln,Germantown,,1,0,0,1,0,1,04/19/2011,Equipment
10/18/2010,06/29/2011,Comcast,UG,Ginger,Ln,Germantown,,1,0,0,1,0,0,,Equipment
10/18/2010,06/29/2011,Comcast,UG,Curry Powder,Ln,Germantown,,1,0,0,1,0,1,01/18/2012,Drop
10/18/2010,06/29/2011,Comcast,UG,Curry Powder,Ln,Germantown,,1,0,0,1,0,1,01/18/2012,Drop
10/18/2010,06/29/2011,Comcast,UG,Curry Powder,Ln,Germantown,,1,0,0,1,0,1,01/18/2012,Drop
10/18/2010,06/29/2011,Comcast,UG,Curry Powder,Ln,Germantown,,1,0,0,1,0,1,01/18/2012,Drop
10/18/2010,06/29/2011,Comcast,UG,Curry Powder,Ln,Germantown,,1,0,0,1,0,1,01/18/2012,Drop
10/18/2010,06/29/2011,Comcast,UG,Curry Powder,Ln,Germantown,,1,0,0,1,0,1,01/18/2012,Drop
10/18/2010,06/29/2011,Comcast,UG,Curry Powder,Ln,Germantown,,1,0,0,1,0,1,01/18/2012,Drop
10/19/2010,10/29/2010,Verizon,Aerial/UG,River,Rd,Potomac,Admirals Way,1,0,0,1,0,1,12/08/2010,Lines
10/19/2010,10/29/2010,Verizon,Aerial,River,Rd,Potomac,Drews Ct,1,0,0,1,0,1,12/13/2010,Other
10/19/2010,07/15/2011,Comcast,UG,Maidens Bower,Dr,Potomac,,1,0,0,1,0,0,,Equipment
10/19/2010,07/17/2011,Comcast,Aerial/UG,Germantown,Rd,Germantown,,1,0,0,1,0,0,,Drop
10/19/2010,10/28/2010,Verizon,Aerial/UG,Germantown,Rd,Germantown,,1,0,0,1,0,1,12/06/2010,Lines
10/19/2010,06/29/2011,Comcast,UG,Nutmeg,Pl,Germantown,,1,0,0,1,0,1,09/30/2011,Equipment
10/19/2010,06/29/2011,Comcast,UG,Nutmeg,Pl,Germantown,,1,0,0,1,0,1,05/13/2011,Drop
10/19/2010,06/29/2011,Comcast,UG,Nutmeg,Pl,Germantown,,1,0,0,1,0,1,05/13/2011,Equipment
10/19/2010,06/29/2011,Comcast,UG,Nutmeg,Pl,Germantown,,1,0,0,1,0,1,09/30/2011,Drop
10/19/2010,06/29/2011,Comcast,UG,Nutmeg,Pl,Germantown,,1,0,0,1,0,1,09/30/2011,Equipment
10/19/2010,06/29/2011,Comcast,UG,Nutmeg,Pl,Germantown,,1,0,0,1,0,1,09/30/2011,Equipment
10/19/2010,06/29/2011,Comcast,UG,Nutmeg,Pl,Germantown,,1,0,0,1,0,1,09/30/2011,Drop
10/19/2010,06/29/2011,Comcast,UG,Nutmeg,Pl,Germantown,,1,0,0,1,0,1,09/30/2011,Drop
10/19/2010,06/29/2011,Comcast,UG,Nutmeg,Pl,Germantown,,1,0,0,1,0,1,09/30/2011,Drop
10/19/2010,06/29/2011,Comcast,UG,Nutmeg,Pl,Germantown,,1,0,0,1,0,1,09/30/2011,Drop
10/19/2010,06/29/2011,Comcast,UG,Nutmeg,Pl,Germantown,,1,0,0,1,0,1,09/30/2011,Drop
10/19/2010,07/29/2011,Comcast,UG,Nutmeg,Pl,Germantown,,1,0,0,1,0,1,09/30/2011,Equipment
10/19/2010,06/29/2011,Comcast,UG,Nutmeg,Pl,Germantown,,1,0,0,1,0,1,09/30/2011,Drop
10/19/2010,06/29/2011,Comcast,UG,Nutmeg,Pl,Germantown,,1,0,0,1,0,1,09/30/2011,Equipment
10/19/2010,06/29/2011,Comcast,UG,Red Pepper,Ct,Germantown,,1,0,0,1,0,1,01/25/2012,Drop
10/19/2010,06/29/2011,Comcast,UG,Red Pepper,Ct,Germantown,,1,0,0,1,0,1,01/25/2012,Drop
10/19/2010,07/16/2011,Comcast,UG,Grand Pre,Rd,Rockville,,1,0,0,1,0,0,,Equipment
10/19/2010,07/16/2011,Comcast,UG,Pondside,Ter,Silver Spring,,1,0,0,1,0,0,,Equipment
10/19/2010,07/16/2011,Comcast,UG,Pondside,Ter,Silver Spring,,1,0,0,1,0,0,,Equipment
10/19/2010,10/29/2010,Verizon,UG,Pondside,Ter,Silver Spring,,1,0,0,1,0,1,12/20/2010,Equipment
10/19/2010,07/14/2011,Comcast,Aerial/UG,Needwood,Rd,Rockville,,1,0,0,1,0,0,,Drop
10/19/2010,12/10/2010,Verizon,Aerial/UG,Needwood,Rd,Rockville,,1,0,0,1,0,0,,Drop
10/19/2010,07/14/2011,Comcast,Aerial,Bowie Mill,Rd,Rockville,,1,0,0,1,0,0,,Broken Lashing
10/19/2010,07/14/2011,Comcast,Aerial,Cashell,Rd,Olney,,1,0,0,1,0,1,09/30/2011,Broken Lashing
10/20/2010,10/22/2010,Comcast,Aerial,Glenbrook,Rd,Bethesda,,0,1,1,0,0,0,,Drop
10/20/2010,10/22/2010,Verizon,Aerial,Glenbrook,Rd,Bethesda,,0,1,1,0,0,0,,Drop
